# Wavenumber/cm**-1  Wavelength/nm        FC               HT              FCHT
   0.39245000E+05   0.25480990E+03   0.95919703E-03   0.21855676E-02   0.31447646E-02
   0.39250000E+05   0.25477744E+03   0.95520724E-03   0.21792856E-02   0.31344928E-02
   0.39255000E+05   0.25474499E+03   0.95123425E-03   0.21730230E-02   0.31242572E-02
   0.39260000E+05   0.25471255E+03   0.94727790E-03   0.21667762E-02   0.31140541E-02
   0.39265000E+05   0.25468011E+03   0.94333802E-03   0.21605414E-02   0.31038794E-02
   0.39270000E+05   0.25464768E+03   0.93941448E-03   0.21543152E-02   0.30937297E-02
   0.39275000E+05   0.25461527E+03   0.93550716E-03   0.21480940E-02   0.30836011E-02
   0.39280000E+05   0.25458286E+03   0.93161597E-03   0.21418744E-02   0.30734904E-02
   0.39285000E+05   0.25455045E+03   0.92774083E-03   0.21356532E-02   0.30633941E-02
   0.39290000E+05   0.25451806E+03   0.92388170E-03   0.21294273E-02   0.30533090E-02
   0.39295000E+05   0.25448567E+03   0.92003853E-03   0.21231935E-02   0.30432320E-02
   0.39300000E+05   0.25445330E+03   0.91621133E-03   0.21169491E-02   0.30331604E-02
   0.39305000E+05   0.25442093E+03   0.91240011E-03   0.21106914E-02   0.30230915E-02
   0.39310000E+05   0.25438857E+03   0.90860491E-03   0.21044178E-02   0.30130227E-02
   0.39315000E+05   0.25435621E+03   0.90482578E-03   0.20981259E-02   0.30029517E-02
   0.39320000E+05   0.25432387E+03   0.90106282E-03   0.20918138E-02   0.29928766E-02
   0.39325000E+05   0.25429153E+03   0.89731613E-03   0.20854794E-02   0.29827955E-02
   0.39330000E+05   0.25425921E+03   0.89358585E-03   0.20791209E-02   0.29727068E-02
   0.39335000E+05   0.25422689E+03   0.88987212E-03   0.20727371E-02   0.29626092E-02
   0.39340000E+05   0.25419457E+03   0.88617514E-03   0.20663265E-02   0.29525016E-02
   0.39345000E+05   0.25416227E+03   0.88249510E-03   0.20598882E-02   0.29423833E-02
   0.39350000E+05   0.25412998E+03   0.87883223E-03   0.20534214E-02   0.29322537E-02
   0.39355000E+05   0.25409769E+03   0.87518678E-03   0.20469257E-02   0.29221125E-02
   0.39360000E+05   0.25406541E+03   0.87155901E-03   0.20404009E-02   0.29119599E-02
   0.39365000E+05   0.25403314E+03   0.86794921E-03   0.20338468E-02   0.29017961E-02
   0.39370000E+05   0.25400088E+03   0.86435768E-03   0.20272640E-02   0.28916216E-02
   0.39375000E+05   0.25396862E+03   0.86078474E-03   0.20206528E-02   0.28814375E-02
   0.39380000E+05   0.25393638E+03   0.85723072E-03   0.20140141E-02   0.28712448E-02
   0.39385000E+05   0.25390414E+03   0.85369597E-03   0.20073489E-02   0.28610449E-02
   0.39390000E+05   0.25387191E+03   0.85018085E-03   0.20006586E-02   0.28508394E-02
   0.39395000E+05   0.25383969E+03   0.84668570E-03   0.19939447E-02   0.28406304E-02
   0.39400000E+05   0.25380748E+03   0.84321090E-03   0.19872089E-02   0.28304198E-02
   0.39405000E+05   0.25377527E+03   0.83975682E-03   0.19804533E-02   0.28202101E-02
   0.39410000E+05   0.25374307E+03   0.83632382E-03   0.19736800E-02   0.28100038E-02
   0.39415000E+05   0.25371089E+03   0.83291227E-03   0.19668914E-02   0.27998037E-02
   0.39420000E+05   0.25367871E+03   0.82952253E-03   0.19600901E-02   0.27896127E-02
   0.39425000E+05   0.25364653E+03   0.82615495E-03   0.19532788E-02   0.27794338E-02
   0.39430000E+05   0.25361437E+03   0.82280988E-03   0.19464604E-02   0.27692703E-02
   0.39435000E+05   0.25358221E+03   0.81948766E-03   0.19396378E-02   0.27591255E-02
   0.39440000E+05   0.25355007E+03   0.81618859E-03   0.19328143E-02   0.27490029E-02
   0.39445000E+05   0.25351793E+03   0.81291299E-03   0.19259929E-02   0.27389059E-02
   0.39450000E+05   0.25348579E+03   0.80966114E-03   0.19191771E-02   0.27288382E-02
   0.39455000E+05   0.25345367E+03   0.80643331E-03   0.19123701E-02   0.27188035E-02
   0.39460000E+05   0.25342156E+03   0.80322976E-03   0.19055755E-02   0.27088053E-02
   0.39465000E+05   0.25338945E+03   0.80005070E-03   0.18987966E-02   0.26988473E-02
   0.39470000E+05   0.25335735E+03   0.79689636E-03   0.18920369E-02   0.26889333E-02
   0.39475000E+05   0.25332526E+03   0.79376691E-03   0.18853000E-02   0.26790669E-02
   0.39480000E+05   0.25329318E+03   0.79066252E-03   0.18785892E-02   0.26692517E-02
   0.39485000E+05   0.25326110E+03   0.78758332E-03   0.18719080E-02   0.26594913E-02
   0.39490000E+05   0.25322903E+03   0.78452944E-03   0.18652598E-02   0.26497893E-02
   0.39495000E+05   0.25319698E+03   0.78150098E-03   0.18586480E-02   0.26401490E-02
   0.39500000E+05   0.25316493E+03   0.77849799E-03   0.18520759E-02   0.26305739E-02
   0.39505000E+05   0.25313288E+03   0.77552054E-03   0.18455467E-02   0.26210673E-02
   0.39510000E+05   0.25310085E+03   0.77256864E-03   0.18390636E-02   0.26116323E-02
   0.39515000E+05   0.25306882E+03   0.76964230E-03   0.18326297E-02   0.26022720E-02
   0.39520000E+05   0.25303681E+03   0.76674151E-03   0.18262478E-02   0.25929893E-02
   0.39525000E+05   0.25300480E+03   0.76386623E-03   0.18199210E-02   0.25837872E-02
   0.39530000E+05   0.25297279E+03   0.76101640E-03   0.18136519E-02   0.25746683E-02
   0.39535000E+05   0.25294080E+03   0.75819194E-03   0.18074433E-02   0.25656352E-02
   0.39540000E+05   0.25290882E+03   0.75539276E-03   0.18012976E-02   0.25566904E-02
   0.39545000E+05   0.25287684E+03   0.75261875E-03   0.17952174E-02   0.25478361E-02
   0.39550000E+05   0.25284487E+03   0.74986977E-03   0.17892049E-02   0.25390747E-02
   0.39555000E+05   0.25281291E+03   0.74714568E-03   0.17832623E-02   0.25304080E-02
   0.39560000E+05   0.25278095E+03   0.74444631E-03   0.17773917E-02   0.25218380E-02
   0.39565000E+05   0.25274901E+03   0.74177150E-03   0.17715949E-02   0.25133664E-02
   0.39570000E+05   0.25271707E+03   0.73912105E-03   0.17658739E-02   0.25049949E-02
   0.39575000E+05   0.25268514E+03   0.73649475E-03   0.17602301E-02   0.24967249E-02
   0.39580000E+05   0.25265322E+03   0.73389240E-03   0.17546653E-02   0.24885577E-02
   0.39585000E+05   0.25262131E+03   0.73131375E-03   0.17491807E-02   0.24804945E-02
   0.39590000E+05   0.25258941E+03   0.72875858E-03   0.17437777E-02   0.24725363E-02
   0.39595000E+05   0.25255751E+03   0.72622664E-03   0.17384573E-02   0.24646839E-02
   0.39600000E+05   0.25252562E+03   0.72371766E-03   0.17332205E-02   0.24569381E-02
   0.39605000E+05   0.25249374E+03   0.72123138E-03   0.17280682E-02   0.24492996E-02
   0.39610000E+05   0.25246187E+03   0.71876753E-03   0.17230011E-02   0.24417686E-02
   0.39615000E+05   0.25243000E+03   0.71632582E-03   0.17180197E-02   0.24343455E-02
   0.39620000E+05   0.25239815E+03   0.71390595E-03   0.17131245E-02   0.24270305E-02
   0.39625000E+05   0.25236630E+03   0.71150764E-03   0.17083158E-02   0.24198235E-02
   0.39630000E+05   0.25233446E+03   0.70913058E-03   0.17035938E-02   0.24127243E-02
   0.39635000E+05   0.25230263E+03   0.70677446E-03   0.16989583E-02   0.24057328E-02
   0.39640000E+05   0.25227080E+03   0.70443896E-03   0.16944094E-02   0.23988483E-02
   0.39645000E+05   0.25223899E+03   0.70212376E-03   0.16899466E-02   0.23920704E-02
   0.39650000E+05   0.25220718E+03   0.69982853E-03   0.16855697E-02   0.23853982E-02
   0.39655000E+05   0.25217538E+03   0.69755294E-03   0.16812780E-02   0.23788309E-02
   0.39660000E+05   0.25214358E+03   0.69529664E-03   0.16770707E-02   0.23723674E-02
   0.39665000E+05   0.25211180E+03   0.69305930E-03   0.16729472E-02   0.23660064E-02
   0.39670000E+05   0.25208002E+03   0.69084055E-03   0.16689062E-02   0.23597467E-02
   0.39675000E+05   0.25204826E+03   0.68864004E-03   0.16649467E-02   0.23535867E-02
   0.39680000E+05   0.25201650E+03   0.68645740E-03   0.16610673E-02   0.23475247E-02
   0.39685000E+05   0.25198474E+03   0.68429225E-03   0.16572666E-02   0.23415588E-02
   0.39690000E+05   0.25195300E+03   0.68214421E-03   0.16535429E-02   0.23356871E-02
   0.39695000E+05   0.25192126E+03   0.68001288E-03   0.16498944E-02   0.23299073E-02
   0.39700000E+05   0.25188954E+03   0.67789785E-03   0.16463193E-02   0.23242171E-02
   0.39705000E+05   0.25185782E+03   0.67579871E-03   0.16428153E-02   0.23186140E-02
   0.39710000E+05   0.25182610E+03   0.67371504E-03   0.16393801E-02   0.23130952E-02
   0.39715000E+05   0.25179440E+03   0.67164638E-03   0.16360114E-02   0.23076578E-02
   0.39720000E+05   0.25176270E+03   0.66959229E-03   0.16327066E-02   0.23022989E-02
   0.39725000E+05   0.25173102E+03   0.66755230E-03   0.16294627E-02   0.22970150E-02
   0.39730000E+05   0.25169933E+03   0.66552592E-03   0.16262770E-02   0.22918029E-02
   0.39735000E+05   0.25166766E+03   0.66351266E-03   0.16231462E-02   0.22866589E-02
   0.39740000E+05   0.25163600E+03   0.66151201E-03   0.16200672E-02   0.22815792E-02
   0.39745000E+05   0.25160434E+03   0.65952344E-03   0.16170363E-02   0.22765597E-02
   0.39750000E+05   0.25157269E+03   0.65754641E-03   0.16140500E-02   0.22715964E-02
   0.39755000E+05   0.25154105E+03   0.65558035E-03   0.16111045E-02   0.22666849E-02
   0.39760000E+05   0.25150942E+03   0.65362471E-03   0.16081959E-02   0.22618206E-02
   0.39765000E+05   0.25147780E+03   0.65167890E-03   0.16053199E-02   0.22569988E-02
   0.39770000E+05   0.25144618E+03   0.64974231E-03   0.16024724E-02   0.22522147E-02
   0.39775000E+05   0.25141457E+03   0.64781435E-03   0.15996489E-02   0.22474633E-02
   0.39780000E+05   0.25138297E+03   0.64589439E-03   0.15968449E-02   0.22427393E-02
   0.39785000E+05   0.25135138E+03   0.64398180E-03   0.15940557E-02   0.22380375E-02
   0.39790000E+05   0.25131979E+03   0.64207596E-03   0.15912764E-02   0.22333524E-02
   0.39795000E+05   0.25128822E+03   0.64017622E-03   0.15885022E-02   0.22286784E-02
   0.39800000E+05   0.25125665E+03   0.63828194E-03   0.15857280E-02   0.22240099E-02
   0.39805000E+05   0.25122509E+03   0.63639249E-03   0.15829486E-02   0.22193411E-02
   0.39810000E+05   0.25119353E+03   0.63450723E-03   0.15801591E-02   0.22146663E-02
   0.39815000E+05   0.25116199E+03   0.63262551E-03   0.15773541E-02   0.22099796E-02
   0.39820000E+05   0.25113045E+03   0.63074673E-03   0.15745283E-02   0.22052750E-02
   0.39825000E+05   0.25109892E+03   0.62887026E-03   0.15716766E-02   0.22005468E-02
   0.39830000E+05   0.25106740E+03   0.62699550E-03   0.15687936E-02   0.21957891E-02
   0.39835000E+05   0.25103589E+03   0.62512188E-03   0.15658742E-02   0.21909960E-02
   0.39840000E+05   0.25100438E+03   0.62324883E-03   0.15629131E-02   0.21861620E-02
   0.39845000E+05   0.25097288E+03   0.62137582E-03   0.15599054E-02   0.21812813E-02
   0.39850000E+05   0.25094139E+03   0.61950232E-03   0.15568461E-02   0.21763484E-02
   0.39855000E+05   0.25090991E+03   0.61762784E-03   0.15537303E-02   0.21713581E-02
   0.39860000E+05   0.25087844E+03   0.61575195E-03   0.15505532E-02   0.21663052E-02
   0.39865000E+05   0.25084697E+03   0.61387420E-03   0.15473105E-02   0.21611847E-02
   0.39870000E+05   0.25081551E+03   0.61199422E-03   0.15439979E-02   0.21559921E-02
   0.39875000E+05   0.25078406E+03   0.61011165E-03   0.15406111E-02   0.21507228E-02
   0.39880000E+05   0.25075262E+03   0.60822618E-03   0.15371466E-02   0.21453728E-02
   0.39885000E+05   0.25072119E+03   0.60633753E-03   0.15336006E-02   0.21399382E-02
   0.39890000E+05   0.25068976E+03   0.60444548E-03   0.15299701E-02   0.21344155E-02
   0.39895000E+05   0.25065834E+03   0.60254982E-03   0.15262519E-02   0.21288018E-02
   0.39900000E+05   0.25062693E+03   0.60065042E-03   0.15224437E-02   0.21230941E-02
   0.39905000E+05   0.25059553E+03   0.59874716E-03   0.15185431E-02   0.21172903E-02
   0.39910000E+05   0.25056413E+03   0.59683996E-03   0.15145483E-02   0.21113882E-02
   0.39915000E+05   0.25053275E+03   0.59492882E-03   0.15104577E-02   0.21053866E-02
   0.39920000E+05   0.25050137E+03   0.59301373E-03   0.15062703E-02   0.20992841E-02
   0.39925000E+05   0.25047000E+03   0.59109476E-03   0.15019854E-02   0.20930802E-02
   0.39930000E+05   0.25043863E+03   0.58917198E-03   0.14976025E-02   0.20867745E-02
   0.39935000E+05   0.25040728E+03   0.58724553E-03   0.14931218E-02   0.20803674E-02
   0.39940000E+05   0.25037593E+03   0.58531556E-03   0.14885437E-02   0.20738593E-02
   0.39945000E+05   0.25034459E+03   0.58338226E-03   0.14838691E-02   0.20672513E-02
   0.39950000E+05   0.25031326E+03   0.58144586E-03   0.14790990E-02   0.20605449E-02
   0.39955000E+05   0.25028193E+03   0.57950659E-03   0.14742352E-02   0.20537418E-02
   0.39960000E+05   0.25025061E+03   0.57756473E-03   0.14692794E-02   0.20468442E-02
   0.39965000E+05   0.25021931E+03   0.57562058E-03   0.14642341E-02   0.20398546E-02
   0.39970000E+05   0.25018801E+03   0.57367445E-03   0.14591016E-02   0.20327760E-02
   0.39975000E+05   0.25015671E+03   0.57172666E-03   0.14538848E-02   0.20256115E-02
   0.39980000E+05   0.25012543E+03   0.56977757E-03   0.14485870E-02   0.20183646E-02
   0.39985000E+05   0.25009415E+03   0.56782754E-03   0.14432115E-02   0.20110390E-02
   0.39990000E+05   0.25006288E+03   0.56587693E-03   0.14377618E-02   0.20036388E-02
   0.39995000E+05   0.25003162E+03   0.56392612E-03   0.14322419E-02   0.19961680E-02
   0.40000000E+05   0.25000036E+03   0.56197549E-03   0.14266557E-02   0.19886312E-02
   0.40005000E+05   0.24996912E+03   0.56002543E-03   0.14210073E-02   0.19810327E-02
   0.40010000E+05   0.24993788E+03   0.55807632E-03   0.14153010E-02   0.19733773E-02
   0.40015000E+05   0.24990665E+03   0.55612855E-03   0.14095412E-02   0.19656698E-02
   0.40020000E+05   0.24987543E+03   0.55418249E-03   0.14037324E-02   0.19579149E-02
   0.40025000E+05   0.24984421E+03   0.55223853E-03   0.13978790E-02   0.19501176E-02
   0.40030000E+05   0.24981300E+03   0.55029705E-03   0.13919856E-02   0.19422826E-02
   0.40035000E+05   0.24978181E+03   0.54835840E-03   0.13860567E-02   0.19344151E-02
   0.40040000E+05   0.24975061E+03   0.54642294E-03   0.13800968E-02   0.19265197E-02
   0.40045000E+05   0.24971943E+03   0.54449103E-03   0.13741104E-02   0.19186014E-02
   0.40050000E+05   0.24968825E+03   0.54256300E-03   0.13681020E-02   0.19106650E-02
   0.40055000E+05   0.24965709E+03   0.54063918E-03   0.13620758E-02   0.19027150E-02
   0.40060000E+05   0.24962593E+03   0.53871989E-03   0.13560363E-02   0.18947561E-02
   0.40065000E+05   0.24959477E+03   0.53680543E-03   0.13499875E-02   0.18867929E-02
   0.40070000E+05   0.24956363E+03   0.53489608E-03   0.13439335E-02   0.18788295E-02
   0.40075000E+05   0.24953249E+03   0.53299214E-03   0.13378782E-02   0.18708704E-02
   0.40080000E+05   0.24950136E+03   0.53109387E-03   0.13318255E-02   0.18629194E-02
   0.40085000E+05   0.24947024E+03   0.52920151E-03   0.13257791E-02   0.18549806E-02
   0.40090000E+05   0.24943913E+03   0.52731530E-03   0.13197423E-02   0.18470576E-02
   0.40095000E+05   0.24940802E+03   0.52543547E-03   0.13137187E-02   0.18391542E-02
   0.40100000E+05   0.24937692E+03   0.52356222E-03   0.13077114E-02   0.18312736E-02
   0.40105000E+05   0.24934583E+03   0.52169576E-03   0.13017235E-02   0.18234192E-02
   0.40110000E+05   0.24931475E+03   0.51983626E-03   0.12957577E-02   0.18155940E-02
   0.40115000E+05   0.24928367E+03   0.51798389E-03   0.12898170E-02   0.18078009E-02
   0.40120000E+05   0.24925261E+03   0.51613881E-03   0.12839037E-02   0.18000426E-02
   0.40125000E+05   0.24922155E+03   0.51430116E-03   0.12780204E-02   0.17923216E-02
   0.40130000E+05   0.24919050E+03   0.51247106E-03   0.12721692E-02   0.17846403E-02
   0.40135000E+05   0.24915945E+03   0.51064864E-03   0.12663522E-02   0.17770009E-02
   0.40140000E+05   0.24912841E+03   0.50883399E-03   0.12605714E-02   0.17694054E-02
   0.40145000E+05   0.24909739E+03   0.50702721E-03   0.12548284E-02   0.17618556E-02
   0.40150000E+05   0.24906637E+03   0.50522839E-03   0.12491248E-02   0.17543532E-02
   0.40155000E+05   0.24903535E+03   0.50343757E-03   0.12434623E-02   0.17468998E-02
   0.40160000E+05   0.24900435E+03   0.50165484E-03   0.12378419E-02   0.17394968E-02
   0.40165000E+05   0.24897335E+03   0.49988023E-03   0.12322650E-02   0.17321453E-02
   0.40170000E+05   0.24894236E+03   0.49811379E-03   0.12267326E-02   0.17248463E-02
   0.40175000E+05   0.24891138E+03   0.49635554E-03   0.12212454E-02   0.17176010E-02
   0.40180000E+05   0.24888040E+03   0.49460551E-03   0.12158044E-02   0.17104100E-02
   0.40185000E+05   0.24884944E+03   0.49286372E-03   0.12104102E-02   0.17032740E-02
   0.40190000E+05   0.24881848E+03   0.49113016E-03   0.12050633E-02   0.16961935E-02
   0.40195000E+05   0.24878753E+03   0.48940485E-03   0.11997642E-02   0.16891690E-02
   0.40200000E+05   0.24875658E+03   0.48768777E-03   0.11945130E-02   0.16822008E-02
   0.40205000E+05   0.24872565E+03   0.48597892E-03   0.11893102E-02   0.16752891E-02
   0.40210000E+05   0.24869472E+03   0.48427828E-03   0.11841556E-02   0.16684339E-02
   0.40215000E+05   0.24866380E+03   0.48258584E-03   0.11790495E-02   0.16616353E-02
   0.40220000E+05   0.24863288E+03   0.48090156E-03   0.11739917E-02   0.16548932E-02
   0.40225000E+05   0.24860198E+03   0.47922542E-03   0.11689819E-02   0.16482074E-02
   0.40230000E+05   0.24857108E+03   0.47755740E-03   0.11640201E-02   0.16415775E-02
   0.40235000E+05   0.24854019E+03   0.47589745E-03   0.11591058E-02   0.16350033E-02
   0.40240000E+05   0.24850931E+03   0.47424554E-03   0.11542387E-02   0.16284843E-02
   0.40245000E+05   0.24847843E+03   0.47260164E-03   0.11494183E-02   0.16220199E-02
   0.40250000E+05   0.24844757E+03   0.47096570E-03   0.11446441E-02   0.16156098E-02
   0.40255000E+05   0.24841671E+03   0.46933769E-03   0.11399154E-02   0.16092531E-02
   0.40260000E+05   0.24838586E+03   0.46771756E-03   0.11352316E-02   0.16029491E-02
   0.40265000E+05   0.24835501E+03   0.46610526E-03   0.11305919E-02   0.15966972E-02
   0.40270000E+05   0.24832418E+03   0.46450074E-03   0.11259957E-02   0.15904964E-02
   0.40275000E+05   0.24829335E+03   0.46290397E-03   0.11214420E-02   0.15843460E-02
   0.40280000E+05   0.24826253E+03   0.46131488E-03   0.11169300E-02   0.15782449E-02
   0.40285000E+05   0.24823171E+03   0.45973344E-03   0.11124588E-02   0.15721922E-02
   0.40290000E+05   0.24820091E+03   0.45815957E-03   0.11080272E-02   0.15661868E-02
   0.40295000E+05   0.24817011E+03   0.45659324E-03   0.11036345E-02   0.15602277E-02
   0.40300000E+05   0.24813932E+03   0.45503438E-03   0.10992793E-02   0.15543137E-02
   0.40305000E+05   0.24810854E+03   0.45348293E-03   0.10949607E-02   0.15484436E-02
   0.40310000E+05   0.24807776E+03   0.45193884E-03   0.10906774E-02   0.15426162E-02
   0.40315000E+05   0.24804699E+03   0.45040205E-03   0.10864283E-02   0.15368303E-02
   0.40320000E+05   0.24801623E+03   0.44887248E-03   0.10822121E-02   0.15310846E-02
   0.40325000E+05   0.24798548E+03   0.44735008E-03   0.10780275E-02   0.15253776E-02
   0.40330000E+05   0.24795474E+03   0.44583478E-03   0.10738733E-02   0.15197081E-02
   0.40335000E+05   0.24792400E+03   0.44432651E-03   0.10697481E-02   0.15140746E-02
   0.40340000E+05   0.24789327E+03   0.44282521E-03   0.10656505E-02   0.15084757E-02
   0.40345000E+05   0.24786255E+03   0.44133081E-03   0.10615792E-02   0.15029100E-02
